TOA5,CR1000_soil,CR1000,43125,CR1000.Std.22,CPU:Soil_sensors.CR1,4927,Soil,,,,,,,,
TIMESTAMP,RECORD,VW_Avg,VW_2_Avg,VW_3_Avg,Temp_C_Avg,Temp_C_2_Avg,Temp_C_3_Avg,Temp_C_4_Avg,PTemp_C_Avg,shf_Avg,shf_2_Avg,Batt_Volt_Avg,PA_uS_Avg,PA_uS_2_Avg,PA_uS_3_Avg
TS,RN,,,,Deg C,Deg C,Deg C,Deg C,Deg C,W/m^2,W/m^2,Volts,uSec,uSec,uSec
,,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
2012-05-24 12:00:00,3187,0.101,0.731,0.988,49.75,40.98,35.29,34.85,40.73,253.0387,143.9884,12.44,20.59,38.54,43.57
2012-05-24 12:30:00,3188,0.102,0.734,0.988,51.36,42.17,35.86,34.98,41.69,234.7991,143.1491,12.39,20.63,38.6,43.57
2012-05-24 13:00:00,3189,0.103,0.737,0.988,52.64,43.33,36.34,35.07,43.25,232.5985,141.5174,12.44,20.67,38.67,43.57
2012-05-24 13:30:00,3190,0.103,0.74,0.988,53.3,44.35,36.88,35.22,43.97,207.7853,127.1722,12.44,20.7,38.73,43.57
2012-05-24 14:00:00,3191,0.104,0.743,0.988,53.97,45.28,37.31,35.31,44.72,199.5073,121.3714,12.41,20.73,38.81,43.57
2012-05-24 14:30:00,3192,0.104,0.747,0.988,54.52,46.22,37.68,35.39,45.86,185.0802,113.9299,12.43,20.75,38.88,43.58
2012-05-24 15:00:00,3193,0.105,0.75,0.989,54.71,46.92,38.17,35.59,46.4,159.5016,101.6998,12.43,20.76,38.95,43.58
2012-05-24 15:30:00,3194,0.105,0.754,0.989,54.7,47.45,38.66,35.81,47.06,123.8941,85.48969,12.38,20.77,39.02,43.59
2012-05-24 16:00:00,3195,0.105,0.757,0.989,54.13,47.85,39.09,36.05,46.98,104.422,68.51236,12.43,20.77,39.09,43.59
2012-05-24 16:30:00,3196,0.105,0.76,0.99,53.1,47.95,39.66,36.4,45.9,53.30922,43.92038,12.43,20.76,39.16,43.6
2012-05-24 17:00:00,3197,0.104,0.763,0.99,51.71,47.84,40.03,36.67,43.89,24.96853,22.18894,12.43,20.74,39.22,43.61
2012-05-24 17:30:00,3198,0.104,0.766,0.991,49.7,47.33,40.55,37.09,41.1,-21.20732,-8.129163,12.44,20.72,39.27,43.62
2012-05-24 18:00:00,3199,0.103,0.768,0.991,47.58,46.52,40.83,37.44,39.18,-46.78809,-26.85181,12.44,20.68,39.32,43.62
2012-05-24 18:30:00,3200,0.102,0.77,0.991,45.37,45.67,41.03,37.63,37.74,-85.26797,-52.63391,12.4,20.64,39.36,43.63
2012-05-24 19:00:00,3201,0.101,0.771,0.992,42.99,44.54,41.18,37.85,35.21,-95.94117,-65.34468,12.43,20.6,39.38,43.64
2012-05-24 19:30:00,3202,0.1,0.771,0.992,40.82,43.39,41.19,38.09,33.32,-103.9108,-74.45285,12.47,20.55,39.38,43.64
2012-05-24 20:00:00,3203,0.099,0.771,0.992,38.9,42.19,41.08,38.25,31.81,-103.7831,-77.96366,12.48,20.51,39.37,43.64
2012-05-24 20:30:00,3204,0.098,0.77,0.992,37.37,41.06,40.9,38.36,30.8,-99.55933,-76.62243,12.49,20.47,39.36,43.65
2012-05-24 21:00:00,3205,0.097,0.769,0.993,36.14,40.05,40.68,38.45,30.05,-96.07988,-74.43916,12.5,20.44,39.34,43.65
2012-05-24 21:30:00,3206,0.097,0.768,0.993,35.12,39.15,40.41,38.51,29.43,-92.30846,-70.8878,12.45,20.41,39.31,43.66
2012-05-24 22:00:00,3207,0.096,0.766,0.993,34.21,38.34,40.12,38.53,28.88,-92.13603,-70.40214,12.51,20.38,39.28,43.66
2012-05-24 22:30:00,3208,0.096,0.765,0.993,33.31,37.56,39.79,38.51,28.26,-91.39817,-69.81084,12.52,20.36,39.25,43.66
2012-05-24 23:00:00,3209,0.095,0.763,0.993,32.51,36.86,39.46,38.48,27.63,-90.91147,-69.17786,12.52,20.34,39.21,43.66
2012-05-24 23:30:00,3210,0.095,0.761,0.993,31.74,36.2,39.16,38.45,26.91,-91.83932,-69.28759,12.53,20.32,39.16,43.66
2012-05-25 00:00:00,3211,0.094,0.758,0.993,30.98,35.58,38.83,38.39,26.12,-91.92572,-69.42437,12.54,20.3,39.12,43.66
2012-05-25 00:30:00,3212,0.094,0.756,0.993,30.31,34.98,38.49,38.29,25.67,-89.93006,-67.49902,12.49,20.28,39.07,43.66
2012-05-25 01:00:00,3213,0.093,0.754,0.993,29.64,34.37,38.18,38.18,24.88,-90.32056,-68.03087,12.56,20.26,39.03,43.66
2012-05-25 01:30:00,3214,0.093,0.752,0.993,29.07,33.85,37.81,38.05,24.52,-88.68687,-66.7702,12.56,20.25,38.98,43.65
2012-05-25 02:00:00,3215,0.093,0.749,0.993,28.53,33.33,37.48,37.9,24.26,-88.89492,-66.15262,12.57,20.23,38.93,43.65
2012-05-25 02:30:00,3216,0.092,0.747,0.992,27.99,32.85,37.15,37.75,23.76,-87.52806,-65.44022,12.57,20.22,38.88,43.65
2012-05-25 03:00:00,3217,0.092,0.745,0.992,27.5,32.38,36.85,37.62,23.07,-88.14973,-65.19067,12.58,20.2,38.83,43.65
2012-05-25 03:30:00,3218,0.092,0.742,0.992,26.96,31.86,36.57,37.49,22.42,-86.41956,-63.98834,12.53,20.19,38.78,43.64
2012-05-25 04:00:00,3219,0.092,0.74,0.992,26.52,31.43,36.25,37.32,21.94,-86.91341,-64.25534,12.56,20.18,38.73,43.64
2012-05-25 04:30:00,3220,0.091,0.737,0.992,26.14,31.02,35.9,37.11,21.99,-83.27661,-61.90432,12.54,20.16,38.68,43.63
2012-05-25 05:00:00,3221,0.091,0.735,0.991,25.83,30.66,35.59,36.94,21.98,-83.01115,-60.59874,12.6,20.15,38.63,43.63
2012-05-25 05:30:00,3222,0.091,0.733,0.991,25.49,30.3,35.28,36.75,21.86,-80.65644,-59.47901,12.6,20.14,38.6,43.63
2012-05-25 06:00:00,3223,0.091,0.732,0.991,25.23,29.97,34.98,36.56,21.77,-76.52979,-57.20571,12.6,20.13,38.57,43.63
2012-05-25 06:30:00,3224,0.09,0.73,0.991,25.35,29.61,34.7,36.37,22.71,-59.47723,-35.78421,12.54,20.13,38.52,43.63
2012-05-25 07:00:00,3225,0.091,0.727,0.991,26.42,29.35,34.5,36.18,26.09,-35.47598,-15.12556,12.57,20.13,38.47,43.62
2012-05-25 07:30:00,3226,0.091,0.725,0.991,28.21,29.42,34.25,35.95,28.83,25.9857,14.6468,12.54,20.16,38.42,43.62
2012-05-25 08:00:00,3227,0.092,0.723,0.99,30.43,30.01,34.05,35.72,31.33,67.71205,41.96661,12.51,20.19,38.37,43.61
2012-05-25 08:30:00,3228,0.093,0.721,0.99,32.69,30.87,33.86,35.49,32.67,95.15936,61.99007,12.5,20.23,38.33,43.6
2012-05-25 09:00:00,3229,0.094,0.719,0.989,34.9,31.81,33.86,35.32,33.64,125.0084,79.86618,12.49,20.27,38.3,43.59
2012-05-25 09:30:00,3230,0.095,0.718,0.989,37.3,32.93,33.99,35.23,34.25,154.4609,101.047,12.44,20.32,38.28,43.59
2012-05-25 10:00:00,3231,0.096,0.718,0.989,39.74,34.2,34.06,35.08,34.69,186.8321,113.3069,12.49,20.37,38.28,43.58
2012-05-25 10:30:00,3232,0.097,0.719,0.988,42.14,35.53,34.16,34.96,35.13,196.3309,123.2158,12.48,20.42,38.29,43.57
2012-05-25 11:00:00,3233,0.098,0.72,0.988,44.28,36.92,34.37,34.89,35.56,171.6546,130.1806,12.47,20.46,38.31,43.57
2012-05-25 11:30:00,3234,0.099,0.721,0.988,46.06,38.48,34.62,34.82,36.07,208.6614,122.579,12.47,20.51,38.34,43.57
2012-05-25 12:00:00,3235,0.1,0.723,0.988,47.39,39.55,34.89,34.75,37.42,240.6285,132.4911,12.47,20.54,38.38,43.56
2012-05-25 12:30:00,3236,0.101,0.726,0.988,49.23,40.69,35.39,34.82,38.98,204.256,131.985,12.41,20.59,38.44,43.56
2012-05-25 13:00:00,3237,0.102,0.728,0.988,50.14,41.86,35.79,34.9,40.2,196.9724,122.5534,12.46,20.62,38.49,43.56
2012-05-25 13:30:00,3238,0.102,0.731,0.988,50.74,42.82,36.3,35.03,41.32,180.5898,112.3151,12.46,20.65,38.56,43.56
2012-05-25 14:00:00,3239,0.103,0.735,0.988,51.34,43.72,36.78,35.16,42.2,167.011,106.6607,12.42,20.68,38.62,43.56
2012-05-25 14:30:00,3240,0.103,0.738,0.988,51.47,44.42,37.25,35.32,42.13,145.4156,90.74072,12.45,20.69,38.69,43.57
2012-05-25 15:00:00,3241,0.103,0.741,0.988,50.96,44.86,37.77,35.54,41.4,97.59174,68.48312,12.45,20.7,38.76,43.57
2012-05-25 15:30:00,3242,0.103,0.746,0.989,50.1,45.05,38.16,35.73,40.58,71.85648,46.04515,12.41,20.7,38.86,43.59
2012-05-25 16:00:00,3243,0.103,0.749,0.989,49.27,45.12,38.55,35.96,40.24,51.70368,35.21968,12.46,20.69,38.92,43.59
2012-05-25 16:30:00,3244,0.103,0.751,0.99,48.01,44.99,38.93,36.23,39.31,12.40867,12.5805,12.46,20.67,38.97,43.6
2012-05-25 17:00:00,3245,0.102,0.754,0.99,46.48,44.69,39.14,36.48,37.5,-12.7025,-7.142141,12.47,20.65,39.02,43.61
2012-05-25 17:30:00,3246,0.101,0.755,0.99,44.72,44.09,39.41,36.62,35.68,-41.98293,-25.57845,12.47,20.62,39.06,43.61
2012-05-25 18:00:00,3247,0.101,0.757,0.991,42.93,43.31,39.59,36.86,34.51,-60.06438,-39.27858,12.48,20.59,39.09,43.62
2012-05-25 18:30:00,3248,0.1,0.758,0.991,41.06,42.52,39.66,37.03,33.78,-86.61523,-56.77592,12.43,20.55,39.11,43.63
2012-05-25 19:00:00,3249,0.099,0.758,0.991,39.17,41.52,39.75,37.26,32.15,-95.65883,-66.19748,12.49,20.52,39.12,43.63
2012-05-25 19:30:00,3250,0.098,0.757,0.991,37.24,40.46,39.7,37.43,30.24,-106.4983,-76.17516,12.51,20.48,39.1,43.62
2012-05-25 20:00:00,3251,0.097,0.756,0.991,35.47,39.37,39.55,37.54,28.82,-107.7127,-80.43842,12.49,20.44,39.08,43.62
2012-05-25 20:30:00,3252,0.096,0.756,0.991,34.03,38.32,39.33,37.61,27.89,-103.8311,-79.85106,12.52,20.4,39.06,43.63
2012-05-25 21:00:00,3253,0.096,0.755,0.991,32.91,37.37,39.09,37.66,27.32,-98.56454,-76.86846,12.54,20.37,39.04,43.63
2012-05-25 21:30:00,3254,0.095,0.753,0.991,32.01,36.52,38.8,37.68,26.84,-93.40318,-72.04497,12.49,20.34,39.01,43.63
2012-05-25 22:00:00,3255,0.095,0.751,0.992,31.24,35.77,38.5,37.66,26.32,-91.90537,-70.85553,12.55,20.32,38.97,43.63
2012-05-25 22:30:00,3256,0.094,0.75,0.992,30.55,35.09,38.19,37.62,25.93,-90.01949,-68.94687,12.56,20.3,38.93,43.64
2012-05-25 23:00:00,3257,0.094,0.747,0.992,29.9,34.48,37.86,37.55,25.57,-88.74625,-67.7215,12.56,20.28,38.89,43.64
2012-05-25 23:30:00,3258,0.093,0.745,0.992,29.23,33.88,37.52,37.46,25.05,-89.76221,-67.27304,12.56,20.26,38.85,43.63
2012-05-26 00:00:00,3259,0.093,0.743,0.991,28.55,33.29,37.21,37.37,24.5,-91.59631,-67.98267,12.55,20.24,38.8,43.63
2012-05-26 00:30:00,3260,0.093,0.741,0.991,27.93,32.73,36.88,37.25,23.93,-90.79235,-66.47798,12.5,20.22,38.75,43.63
